13906;05.06.2021;М74;28;Поставка;50;38
13907;05.06.2021;М74;30;Продажа;53;171
13908;05.06.2021;М74;32;Продажа;85;80
13909;05.06.2021;М74;35;Продажа;119;73
13910;05.06.2021;М74;36;Продажа;35;434
13911;05.06.2021;М74;38;Продажа;73;75
13912;05.06.2021;М74;39;Продажа;27;416
13913;05.06.2021;М74;40;Продажа;33;228
13914;05.06.2021;М74;41;Поставка;100;117
13915;05.06.2021;М74;46;Поставка;50;54
13916;05.06.2021;М74;46;Продажа;70;45
13917;05.06.2021;М74;48;Продажа;73;132
13918;05.06.2021;М74;51;Продажа;24;340
13919;05.06.2021;М74;58;Поставка;20;136
13920;05.06.2021;М74;59;Продажа;46;298
13921;05.06.2021;М74;61;Поставка;20;79
13922;05.06.2021;М75;3;Поставка;100;64
13923;05.06.2021;М75;7;Продажа;22;49
13924;05.06.2021;М75;13;Продажа;136;41
13925;05.06.2021;М75;19;Поставка;100;211
13926;05.06.2021;М75;21;Поставка;50;157
13927;05.06.2021;М75;22;Поставка;10;382
13928;05.06.2021;М75;23;Продажа;32;725
13929;05.06.2021;М75;29;Поставка;100;36
13930;05.06.2021;М75;31;Продажа;78;73
13931;05.06.2021;М75;35;Продажа;132;50
13932;05.06.2021;М75;39;Продажа;29;504
13933;05.06.2021;М75;43;Продажа;60;98
13934;05.06.2021;М75;44;Поставка;50;61
13935;05.06.2021;М75;45;Поставка;10;43
13936;05.06.2021;М75;46;Поставка;100;40
13937;05.06.2021;М75;54;Поставка;200;90
13938;05.06.2021;М75;56;Поставка;50;95
13939;05.06.2021;М75;58;Продажа;25;201
13940;05.06.2021;М75;60;Продажа;36;153
13941;05.06.2021;М75;63;Поставка;10;194
13942;05.06.2021;М76;1;Поставка;50;211
13943;05.06.2021;М76;2;Поставка;100;85
13944;05.06.2021;М76;4;Поставка;50;17
13945;05.06.2021;М76;6;Продажа;112;259
13946;05.06.2021;М76;7;Продажа;61;40
13947;05.06.2021;М76;8;Поставка;200;42
13948;05.06.2021;М76;12;Продажа;120;200
13949;05.06.2021;М76;16;Продажа;73;368
13950;05.06.2021;М76;21;Продажа;95;238
13951;05.06.2021;М76;27;Продажа;43;396
13952;05.06.2021;М76;29;Поставка;300;40
13953;05.06.2021;М76;32;Продажа;159;57
13954;05.06.2021;М76;33;Продажа;135;59
13955;05.06.2021;М76;34;Продажа;170;142
13956;05.06.2021;М76;42;Продажа;82;89
13957;05.06.2021;М76;44;Продажа;124;83
13958;05.06.2021;М76;45;Поставка;30;39
13959;05.06.2021;М76;45;Продажа;29;53
13960;05.06.2021;М76;53;Продажа;169;79
13961;05.06.2021;М76;54;Продажа;299;104
13962;05.06.2021;М76;60;Продажа;66;224
13963;05.06.2021;М76;61;Продажа;33;134
13964;05.06.2021;М76;62;Поставка;50;139
13965;05.06.2021;М76;63;Поставка;20;235
13966;05.06.2021;М76;63;Продажа;17;242
13967;05.06.2021;М76;64;Поставка;300;38
13968;05.06.2021;М77;4;Продажа;17;21
13969;05.06.2021;М77;5;Поставка;50;35
13970;05.06.2021;М77;9;Поставка;30;88
13971;05.06.2021;М77;12;Поставка;50;142
13972;05.06.2021;М77;16;Продажа;14;564
13973;05.06.2021;М77;19;Продажа;34;241
13974;05.06.2021;М77;22;Продажа;6;336
13975;05.06.2021;М77;23;Поставка;20;470
13976;05.06.2021;М77;24;Поставка;30;191
13977;05.06.2021;М77;29;Поставка;100;30
13978;05.06.2021;М77;29;Продажа;70;51
13979;05.06.2021;М77;38;Поставка;30;64
13980;05.06.2021;М77;41;Продажа;39;127
13981;05.06.2021;М77;46;Продажа;36;45
13982;05.06.2021;М77;47;Поставка;20;447
13983;05.06.2021;М77;49;Поставка;100;50
13984;05.06.2021;М77;51;Поставка;10;433
13985;05.06.2021;М77;52;Поставка;100;30
13986;05.06.2021;М77;54;Поставка;50;99
13987;05.06.2021;М77;55;Продажа;50;42
13988;05.06.2021;М77;56;Поставка;30;83
13989;05.06.2021;М77;63;Поставка;10;257
13990;05.06.2021;М77;63;Продажа;5;264
13991;05.06.2021;М78;4;Поставка;100;18
13992;05.06.2021;М78;4;Продажа;120;20
13993;05.06.2021;М78;7;Поставка;100;35
13994;05.06.2021;М78;9;Поставка;200;83
13995;05.06.2021;М78;9;Продажа;229;111
13996;05.06.2021;М78;10;Поставка;200;228
13997;05.06.2021;М78;14;Продажа;263;184
13998;05.06.2021;М78;15;Продажа;212;76
13999;05.06.2021;М78;20;Продажа;737;118
14000;05.06.2021;М78;24;Поставка;300;178
14001;05.06.2021;М78;27;Поставка;100;382
14002;05.06.2021;М78;31;Поставка;400;46
14003;05.06.2021;М78;31;Продажа;301;52
14004;05.06.2021;М78;33;Продажа;240;59
14005;05.06.2021;М78;35;Продажа;569;76
14006;05.06.2021;М78;36;Поставка;200;389
14007;05.06.2021;М78;37;Поставка;400;82
14008;05.06.2021;М78;38;Поставка;300;81
14009;05.06.2021;М78;41;Продажа;276;148
14010;05.06.2021;М78;43;Продажа;178;76
14011;05.06.2021;М78;44;Поставка;300;59
14012;05.06.2021;М78;48;Поставка;400;114
14013;05.06.2021;М78;50;Поставка;100;88
14014;05.06.2021;М78;50;Продажа;75;125
14015;05.06.2021;М78;51;Поставка;100;315
14016;05.06.2021;М78;52;Поставка;700;30
14017;05.06.2021;М78;52;Продажа;928;29
14018;05.06.2021;М78;53;Продажа;278;93
14019;05.06.2021;М78;54;Поставка;600;90
14020;05.06.2021;М78;58;Продажа;98;175
14021;05.06.2021;М78;59;Поставка;200;228
14022;05.06.2021;М78;63;Продажа;48;264
14023;05.06.2021;М78;64;Поставка;600;56
14024;05.06.2021;М78;64;Продажа;592;53
14025;05.06.2021;М79;6;Продажа;15;259
14026;05.06.2021;М79;9;Продажа;21;99
14027;05.06.2021;М79;10;Продажа;10;267
14028;05.06.2021;М79;11;Поставка;10;183
14029;05.06.2021;М79;12;Поставка;20;165
14030;05.06.2021;М79;12;Продажа;19;149
14031;05.06.2021;М79;16;Продажа;10;436
14032;05.06.2021;М79;17;Поставка;10;196
14033;05.06.2021;М79;18;Поставка;30;66
14034;05.06.2021;М79;20;Поставка;50;100
14035;05.06.2021;М79;22;Поставка;10;319
14036;05.06.2021;М79;23;Поставка;10;545
14037;05.06.2021;М79;25;Поставка;10;130
14038;05.06.2021;М79;25;Продажа;7;163
14039;05.06.2021;М79;29;Поставка;50;39
14040;05.06.2021;М79;30;Продажа;15;274
14041;05.06.2021;М79;33;Продажа;18;66
14042;05.06.2021;М79;35;Продажа;32;74
14043;05.06.2021;М79;39;Поставка;10;452
14044;05.06.2021;М79;41;Поставка;20;99
14045;05.06.2021;М79;43;Поставка;10;73
14046;05.06.2021;М79;44;Продажа;12;89
14047;05.06.2021;М79;46;Поставка;20;52
14048;05.06.2021;М79;56;Поставка;20;107
14049;05.06.2021;М79;58;Поставка;10;192
14050;05.06.2021;М79;61;Поставка;10;81
14051;05.06.2021;М79;62;Продажа;4;124
14052;05.06.2021;М79;64;Продажа;32;65
14053;05.06.2021;М80;1;Поставка;10;244
14054;05.06.2021;М80;4;Поставка;10;18
14055;05.06.2021;М80;6;Продажа;13;196
14056;05.06.2021;М80;7;Поставка;10;35
14057;05.06.2021;М80;8;Поставка;40;41
14058;05.06.2021;М80;17;Продажа;10;158
14059;05.06.2021;М80;18;Поставка;40;68
14060;05.06.2021;М80;18;Продажа;39;74
14061;05.06.2021;М80;19;Поставка;20;214
14062;05.06.2021;М80;20;Поставка;50;86
14063;05.06.2021;М80;23;Поставка;10;460
14064;05.06.2021;М80;24;Продажа;13;176
14065;05.06.2021;М80;25;Продажа;10;149
14066;05.06.2021;М80;28;Поставка;20;34
14067;05.06.2021;М80;29;Поставка;40;36
14068;05.06.2021;М80;29;Продажа;33;50
14069;05.06.2021;М80;31;Продажа;22;50
14070;05.06.2021;М80;35;Продажа;32;49
14071;05.06.2021;М80;37;Продажа;30;69
14072;05.06.2021;М80;38;Поставка;10;72
14073;05.06.2021;М80;38;Продажа;13;73
14074;05.06.2021;М80;41;Продажа;19;145
14075;05.06.2021;М80;42;Продажа;9;64
14076;05.06.2021;М80;45;Продажа;5;49
14077;05.06.2021;М80;46;Поставка;20;39
14078;05.06.2021;М80;46;Продажа;16;46
14079;05.06.2021;М80;48;Продажа;21;170
14080;05.06.2021;М80;50;Продажа;6;111
14081;05.06.2021;М80;53;Поставка;20;82
14082;05.06.2021;М80;56;Поставка;10;88
14083;05.06.2021;М80;59;Поставка;10;222
14084;05.06.2021;М80;61;Поставка;10;86
14085;05.06.2021;М80;64;Продажа;37;54
14086;05.06.2021;М81;3;Поставка;50;62
14087;05.06.2021;М81;4;Поставка;20;17
14088;05.06.2021;М81;4;Продажа;17;20
14089;05.06.2021;М81;6;Продажа;34;184
14090;05.06.2021;М81;7;Поставка;10;37
14091;05.06.2021;М81;7;Продажа;13;37
14092;05.06.2021;М81;12;Поставка;40;179
14093;05.06.2021;М81;17;Продажа;24;211
14094;05.06.2021;М81;21;Поставка;20;189
14095;05.06.2021;М81;22;Продажа;5;504
14096;05.06.2021;М81;23;Поставка;10;480
14097;05.06.2021;М81;23;Продажа;16;460
14098;05.06.2021;М81;25;Поставка;10;136
14099;05.06.2021;М81;26;Поставка;40;66
14100;05.06.2021;М81;27;Продажа;10;480
14101;05.06.2021;М81;28;Поставка;40;35
14102;05.06.2021;М81;30;Продажа;26;274
14103;05.06.2021;М81;32;Продажа;44;51
14104;05.06.2021;М81;34;Поставка;40;85
14105;05.06.2021;М81;37;Поставка;50;69
14106;05.06.2021;М81;41;Поставка;50;95
14107;05.06.2021;М81;41;Продажа;35;148
14108;05.06.2021;М81;42;Поставка;20;63
14109;05.06.2021;М81;43;Поставка;30;94
14110;05.06.2021;М81;44;Поставка;30;65
14111;05.06.2021;М81;44;Продажа;31;87
14112;05.06.2021;М81;46;Поставка;30;55
14113;05.06.2021;М81;50;Поставка;10;94
14114;05.06.2021;М81;54;Продажа;73;104
14115;05.06.2021;М81;55;Продажа;47;47
14116;05.06.2021;М81;58;Поставка;10;194
14117;05.06.2021;М81;58;Продажа;10;160
14118;05.06.2021;М81;59;Продажа;21;224
14119;05.06.2021;М82;2;Продажа;122;71
14120;05.06.2021;М82;9;Поставка;100;102
14121;05.06.2021;М82;10;Продажа;94;291
14122;05.06.2021;М82;12;Поставка;100;133
14123;05.06.2021;М82;16;Продажа;60;568
14124;05.06.2021;М82;18;Поставка;300;66
14125;05.06.2021;М82;19;Продажа;144;167
14126;05.06.2021;М82;20;Продажа;398;120
14127;05.06.2021;М82;26;Продажа;179;105
14128;05.06.2021;М82;28;Продажа;173;36
14129;05.06.2021;М82;30;Поставка;100;177
14130;05.06.2021;М82;34;Поставка;200;84
14131;05.06.2021;М82;35;Продажа;290;65
14132;05.06.2021;М82;37;Продажа;240;94
14133;05.06.2021;М82;39;Поставка;50;440
14134;05.06.2021;М82;41;Поставка;200;91
14135;05.06.2021;М82;46;Поставка;100;39
14136;05.06.2021;М82;49;Поставка;200;58
14137;05.06.2021;М82;50;Поставка;50;86
14138;05.06.2021;М82;52;Продажа;371;33
14139;05.06.2021;М82;54;Поставка;200;84
14140;05.06.2021;М82;55;Продажа;196;51
14141;05.06.2021;М82;56;Продажа;91;95
14142;05.06.2021;М82;57;Поставка;200;290
14143;05.06.2021;М82;57;Продажа;206;383
14144;05.06.2021;М82;59;Поставка;100;230
14145;05.06.2021;М82;60;Поставка;50;129
14146;05.06.2021;М82;61;Продажа;34;124
14147;05.06.2021;М82;63;Поставка;20;199
14148;05.06.2021;М82;63;Продажа;16;329
14149;05.06.2021;М83;3;Продажа;28;74
14150;05.06.2021;М83;4;Поставка;10;18
14151;05.06.2021;М83;11;Поставка;10;262
14152;05.06.2021;М83;11;Продажа;9;288
14153;05.06.2021;М83;12;Поставка;20;142
14154;05.06.2021;М83;15;Поставка;10;46
14155;05.06.2021;М83;16;Продажа;9;488
14156;05.06.2021;М83;17;Поставка;10;196
14157;05.06.2021;М83;21;Продажа;9;164
14158;05.06.2021;М83;22;Поставка;10;291
14159;05.06.2021;М83;22;Продажа;3;511
14160;05.06.2021;М83;23;Поставка;10;580
14161;05.06.2021;М83;29;Поставка;30;40
14162;05.06.2021;М83;30;Продажа;18;238
14163;05.06.2021;М83;32;Поставка;20;64
14164;05.06.2021;М83;36;Поставка;10;340
14165;05.06.2021;М83;38;Поставка;20;56
14166;05.06.2021;М83;38;Продажа;16;78
14167;05.06.2021;М83;40;Поставка;10;216
14168;05.06.2021;М83;40;Продажа;7;271
14169;05.06.2021;М83;46;Продажа;18;69
14170;05.06.2021;М83;48;Продажа;24;168
14171;05.06.2021;М83;51;Продажа;7;444
14172;05.06.2021;М83;53;Поставка;20;61
14173;05.06.2021;М83;54;Поставка;40;113
14174;05.06.2021;М83;58;Продажа;5;223
14175;05.06.2021;М83;59;Продажа;10;194
14176;05.06.2021;М83;62;Поставка;10;103
14177;05.06.2021;М83;63;Поставка;10;242
14178;05.06.2021;М83;63;Продажа;3;343
14179;05.06.2021;М83;64;Поставка;30;49
14180;05.06.2021;М84;4;Продажа;79;22
14181;05.06.2021;М84;5;Поставка;300;35
14182;05.06.2021;М84;9;Поставка;100;70
14183;05.06.2021;М84;10;Поставка;100;166
14184;05.06.2021;М84;14;Продажа;112;173
14185;05.06.2021;М84;19;Поставка;100;191
14186;05.06.2021;М84;20;Поставка;400;84
14187;05.06.2021;М84;22;Продажа;21;459
14188;05.06.2021;М84;23;Поставка;50;450
14189;05.06.2021;М84;24;Поставка;100;214
14190;05.06.2021;М84;25;Продажа;55;170
14191;05.06.2021;М84;26;Поставка;200;62
14192;05.06.2021;М84;26;Продажа;175;78
14193;05.06.2021;М84;29;Поставка;400;42
14194;05.06.2021;М84;29;Продажа;292;39
14195;05.06.2021;М84;33;Продажа;115;58
14196;05.06.2021;М84;34;Продажа;182;101
14197;05.06.2021;М84;36;Продажа;99;364
14198;05.06.2021;М84;38;Продажа;127;76
14199;05.06.2021;М84;40;Поставка;50;274
14200;05.06.2021;М84;48;Поставка;200;109
14201;05.06.2021;М84;49;Поставка;300;55
14202;05.06.2021;М84;51;Поставка;50;352
14203;05.06.2021;М84;52;Поставка;300;30
14204;05.06.2021;М84;54;Поставка;300;88
14205;05.06.2021;М84;56;Продажа;106;123
14206;05.06.2021;М84;57;Продажа;189;442
14207;05.06.2021;М84;58;Поставка;50;194
14208;05.06.2021;М84;61;Поставка;40;107
14209;05.06.2021;М84;62;Продажа;34;173
14210;05.06.2021;М84;63;Продажа;18;228
14211;05.06.2021;М85;5;Продажа;508;53
14212;05.06.2021;М85;7;Продажа;102;45
14213;05.06.2021;М85;8;Продажа;398;52
14214;05.06.2021;М85;12;Продажа;229;216
14215;05.06.2021;М85;14;Продажа;237;236
14216;05.06.2021;М85;16;Поставка;200;360
14217;05.06.2021;М85;17;Поставка;200;187
14218;05.06.2021;М85;17;Продажа;152;182
14219;05.06.2021;М85;28;Продажа;271;54
14220;05.06.2021;М85;29;Поставка;700;36
14221;05.06.2021;М85;31;Продажа;367;53
14222;05.06.2021;М85;32;Поставка;300;65
14223;05.06.2021;М85;33;Поставка;300;53
14224;05.06.2021;М85;34;Поставка;300;97
14225;05.06.2021;М85;34;Продажа;385;104
14226;05.06.2021;М85;35;Продажа;548;59
14227;05.06.2021;М85;37;Поставка;400;60
14228;05.06.2021;М85;37;Продажа;514;95
14229;05.06.2021;М85;41;Поставка;300;87
14230;05.06.2021;М85;42;Продажа;177;84
14231;05.06.2021;М85;46;Поставка;300;53
14232;05.06.2021;М85;47;Поставка;100;508
14233;05.06.2021;М85;48;Продажа;283;122
14234;05.06.2021;М85;49;Поставка;500;55
14235;05.06.2021;М85;50;Поставка;100;68
14236;05.06.2021;М85;51;Поставка;100;329
14237;05.06.2021;М85;52;Продажа;866;45
14238;05.06.2021;М85;54;Поставка;600;109
14239;05.06.2021;М85;55;Продажа;371;40
14240;05.06.2021;М85;56;Поставка;200;88
14241;05.06.2021;М85;57;Поставка;300;264
14242;05.06.2021;М85;58;Поставка;100;201
14243;05.06.2021;М85;61;Поставка;100;108
14244;05.06.2021;М86;1;Продажа;33;288
14245;05.06.2021;М86;3;Продажа;104;78
14246;05.06.2021;М86;4;Поставка;50;12
14247;05.06.2021;М86;4;Продажа;39;15
14248;05.06.2021;М86;5;Продажа;115;50
14249;05.06.2021;М86;7;Продажа;28;51
14250;05.06.2021;М86;9;Поставка;50;79
14251;05.06.2021;М86;10;Продажа;38;281
14252;05.06.2021;М86;11;Поставка;30;218
14253;05.06.2021;М86;13;Поставка;100;42
14254;05.06.2021;М86;13;Продажа;118;42
14255;05.06.2021;М86;14;Продажа;68;190
14256;05.06.2021;М86;16;Продажа;36;512
14257;05.06.2021;М86;21;Продажа;42;223
14258;05.06.2021;М86;22;Поставка;10;368
14259;05.06.2021;М86;22;Продажа;10;427
14260;05.06.2021;М86;23;Продажа;27;485
14261;05.06.2021;М86;24;Продажа;58;173
14262;05.06.2021;М86;27;Продажа;24;336
14263;05.06.2021;М86;30;Продажа;67;274
14264;05.06.2021;М86;31;Поставка;100;43
14265;05.06.2021;М86;32;Поставка;100;65
14266;05.06.2021;М86;35;Поставка;100;44
14267;05.06.2021;М86;36;Поставка;50;308
14268;05.06.2021;М86;37;Продажа;124;99
14269;05.06.2021;М86;39;Продажа;27;412
14270;05.06.2021;М86;42;Поставка;40;57
14271;05.06.2021;М86;44;Продажа;49;82
14272;05.06.2021;М86;45;Продажа;15;36
14273;05.06.2021;М86;46;Поставка;50;53
14274;05.06.2021;М86;47;Поставка;40;541
14275;05.06.2021;М86;50;Поставка;20;76
14276;05.06.2021;М86;55;Поставка;100;44
14277;05.06.2021;М86;56;Поставка;50;103
14278;05.06.2021;М86;56;Продажа;49;133
14279;05.06.2021;М86;57;Поставка;50;310
14280;05.06.2021;М86;59;Продажа;54;298
14281;05.06.2021;М86;60;Поставка;30;129
14282;05.06.2021;М86;60;Продажа;34;140
14283;05.06.2021;М86;61;Поставка;20;99
14284;05.06.2021;М86;62;Поставка;20;122
14285;05.06.2021;М86;62;Продажа;19;122
14286;05.06.2021;М87;2;Продажа;30;101
14287;05.06.2021;М87;3;Поставка;50;83
14288;05.06.2021;М87;4;Продажа;20;14
14289;05.06.2021;М87;6;Продажа;33;182
14290;05.06.2021;М87;8;Продажа;74;48
14291;05.06.2021;М87;9;Поставка;40;96
14292;05.06.2021;М87;9;Продажа;40;125
14293;05.06.2021;М87;12;Поставка;30;141
14294;05.06.2021;М87;13;Поставка;100;52
14295;05.06.2021;М87;13;Продажа;63;57
14296;05.06.2021;М87;15;Поставка;30;53
14297;05.06.2021;М87;15;Продажа;21;76
14298;05.06.2021;М87;16;Поставка;10;344
14299;05.06.2021;М87;17;Поставка;20;194
14300;05.06.2021;М87;22;Продажа;5;336
14301;05.06.2021;М87;25;Поставка;20;136
14302;05.06.2021;М87;31;Продажа;52;72
14303;05.06.2021;М87;32;Продажа;33;80
14304;05.06.2021;М87;35;Продажа;57;54
14305;05.06.2021;М87;38;Поставка;30;67
14306;05.06.2021;М87;40;Продажа;14;322
14307;05.06.2021;М87;44;Продажа;28;64
14308;05.06.2021;М87;45;Поставка;10;40
14309;05.06.2021;М87;48;Продажа;33;130
14310;05.06.2021;М87;49;Поставка;50;55
14311;05.06.2021;М87;50;Продажа;12;85
14312;05.06.2021;М87;51;Продажа;13;407
14313;05.06.2021;М87;54;Поставка;50;107
14314;05.06.2021;М87;55;Продажа;47;53
14315;05.06.2021;М87;61;Продажа;8;131
14316;05.06.2021;М87;64;Поставка;100;39
14317;05.06.2021;М88;5;Продажа;31;43
14318;05.06.2021;М88;16;Поставка;10;476
14319;05.06.2021;М88;16;Продажа;10;480
14320;05.06.2021;М88;17;Поставка;10;189
14321;05.06.2021;М88;18;Поставка;30;52
14322;05.06.2021;М88;18;Продажа;37;76
14323;05.06.2021;М88;19;Продажа;14;257
14324;05.06.2021;М88;20;Поставка;50;93
14325;05.06.2021;М88;21;Продажа;9;187
14326;05.06.2021;М88;24;Продажа;17;225
14327;05.06.2021;М88;28;Продажа;21;46
14328;05.06.2021;М88;30;Продажа;15;182
14329;05.06.2021;М88;31;Продажа;18;55
14330;05.06.2021;М88;32;Продажа;21;67
14331;05.06.2021;М88;36;Поставка;10;291
14332;05.06.2021;М88;38;Продажа;18;104
14333;05.06.2021;М88;39;Продажа;7;372
14334;05.06.2021;М88;41;Поставка;20;121
14335;05.06.2021;М88;41;Продажа;22;117
14336;05.06.2021;М88;42;Продажа;12;80
14337;05.06.2021;М88;45;Продажа;5;45
14338;05.06.2021;М88;50;Продажа;6;97
14339;05.06.2021;М88;52;Продажа;39;28
14340;05.06.2021;М88;53;Поставка;20;79
14341;05.06.2021;М88;53;Продажа;22;88
14342;05.06.2021;М88;54;Поставка;30;99
14343;05.06.2021;М88;55;Поставка;20;40
14344;05.06.2021;М88;57;Поставка;20;264
14345;05.06.2021;М88;62;Поставка;10;128
14346;05.06.2021;М88;64;Поставка;30;55
14347;05.06.2021;М89;6;Поставка;30;176
14348;05.06.2021;М89;6;Продажа;27;203
14349;05.06.2021;М89;7;Поставка;20;37
14350;05.06.2021;М89;13;Продажа;73;57
14351;05.06.2021;М89;24;Поставка;30;176
14352;05.06.2021;М89;25;Продажа;18;108
14353;05.06.2021;М89;29;Поставка;50;34
14354;05.06.2021;М89;33;Продажа;38;50
14355;05.06.2021;М89;35;Продажа;65;53
14356;05.06.2021;М89;37;Продажа;57;78
14357;05.06.2021;М89;40;Поставка;10;253
14358;05.06.2021;М89;41;Поставка;40;126
14359;05.06.2021;М89;45;Продажа;9;36
14360;05.06.2021;М89;46;Поставка;30;45
14361;05.06.2021;М89;47;Поставка;10;517
14362;05.06.2021;М89;48;Поставка;30;114
14363;05.06.2021;М89;49;Продажа;65;48
14364;05.06.2021;М89;53;Продажа;37;74
14365;05.06.2021;М89;54;Продажа;84;99
14366;05.06.2021;М89;55;Продажа;36;45
14367;05.06.2021;М89;56;Продажа;24;135
14368;05.06.2021;М89;59;Поставка;30;204
14369;05.06.2021;М89;63;Продажа;4;355
14370;05.06.2021;М89;64;Поставка;50;56
14371;05.06.2021;М90;1;Продажа;10;268
14372;05.06.2021;М90;6;Поставка;10;214
14373;05.06.2021;М90;9;Продажа;17;109
14374;05.06.2021;М90;14;Продажа;15;283
14375;05.06.2021;М90;21;Поставка;10;203
14376;05.06.2021;М90;24;Продажа;15;270
14377;05.06.2021;М90;27;Поставка;10;413
14378;05.06.2021;М90;29;Продажа;48;39
14379;05.06.2021;М90;30;Продажа;13;200
14380;05.06.2021;М90;35;Продажа;34;74
14381;05.06.2021;М90;37;Поставка;20;58
14382;05.06.2021;М90;37;Продажа;23;64
14383;05.06.2021;М90;39;Продажа;7;536
14384;05.06.2021;М90;40;Продажа;7;248
14385;05.06.2021;М90;41;Продажа;22;125
14386;05.06.2021;М90;44;Поставка;10;49
14387;05.06.2021;М90;45;Поставка;10;36
14388;05.06.2021;М90;46;Поставка;20;44
14389;05.06.2021;М90;48;Поставка;20;125
14390;05.06.2021;М90;49;Поставка;40;47
14391;05.06.2021;М90;50;Продажа;6;86
14392;05.06.2021;М90;52;Продажа;49;39
14393;05.06.2021;М90;53;Поставка;20;67
14394;05.06.2021;М90;54;Продажа;30;120
14395;05.06.2021;М90;58;Продажа;5;253
14396;05.06.2021;М90;59;Поставка;10;212
14397;05.06.2021;М90;60;Поставка;10;120
14398;05.06.2021;М90;62;Продажа;4;156
14399;05.06.2021;М90;63;Поставка;10;209
14400;05.06.2021;М91;2;Поставка;50;70
14401;05.06.2021;М91;4;Поставка;30;17
14402;05.06.2021;М91;7;Продажа;29;47
14403;05.06.2021;М91;9;Поставка;50;98
14404;05.06.2021;М91;13;Продажа;128;51
14405;05.06.2021;М91;17;Продажа;48;192
14406;05.06.2021;М91;21;Продажа;47;176
14407;05.06.2021;М91;22;Продажа;9;466
14408;05.06.2021;М91;25;Поставка;30;143
14409;05.06.2021;М91;26;Продажа;73;63
14410;05.06.2021;М91;27;Поставка;20;364
14411;05.06.2021;М91;28;Поставка;100;43
14412;05.06.2021;М91;28;Продажа;68;40
14413;05.06.2021;М91;29;Поставка;100;29
14414;05.06.2021;М91;29;Продажа;131;50
14415;05.06.2021;М91;30;Поставка;50;184
14416;05.06.2021;М91;33;Продажа;74;73
14417;05.06.2021;М91;35;Поставка;100;55
14418;05.06.2021;М91;37;Поставка;100;83
14419;05.06.2021;М91;38;Продажа;72;98
14420;05.06.2021;М91;43;Продажа;54;85
14421;05.06.2021;М91;50;Продажа;24;98
14422;05.06.2021;М91;54;Продажа;119;117
14423;05.06.2021;М91;56;Поставка;50;83
14424;05.06.2021;М91;60;Поставка;20;134
14425;05.06.2021;М91;62;Поставка;20;116
14426;05.06.2021;М91;62;Продажа;15;157
14427;05.06.2021;М91;64;Поставка;100;49
14428;05.06.2021;М91;64;Продажа;156;53
14429;05.06.2021;М92;2;Продажа;37;112
14430;05.06.2021;М92;3;Продажа;52;95
14431;05.06.2021;М92;12;Продажа;34;240
14432;05.06.2021;М92;16;Поставка;20;480
14433;05.06.2021;М92;21;Продажа;23;227
14434;05.06.2021;М92;22;Поставка;10;392
14435;05.06.2021;М92;22;Продажа;5;371
14436;05.06.2021;М92;23;Поставка;20;570
14437;05.06.2021;М92;23;Продажа;18;555
14438;05.06.2021;М92;24;Поставка;30;162
14439;05.06.2021;М92;26;Поставка;50;64
14440;05.06.2021;М92;27;Поставка;10;396
14441;05.06.2021;М92;28;Поставка;30;45
14442;05.06.2021;М92;28;Продажа;39;48
14443;05.06.2021;М92;29;Продажа;74;50
14444;05.06.2021;М92;33;Поставка;40;46
14445;05.06.2021;М92;36;Поставка;20;410
14446;05.06.2021;М92;37;Продажа;48;64
14447;05.06.2021;М92;39;Поставка;10;444
14448;05.06.2021;М92;41;Поставка;50;97
14449;05.06.2021;М92;42;Поставка;20;66
14450;05.06.2021;М92;44;Продажа;30;64
14451;05.06.2021;М92;45;Поставка;10;34
14452;05.06.2021;М92;47;Поставка;20;442
14453;05.06.2021;М92;48;Поставка;50;102
14454;05.06.2021;М92;49;Продажа;65;53
14455;05.06.2021;М92;51;Продажа;11;488
14456;05.06.2021;М92;53;Поставка;30;84
14457;05.06.2021;М92;55;Поставка;40;47
14458;05.06.2021;М92;57;Поставка;50;314
14459;05.06.2021;М92;59;Продажа;26;194
14460;05.06.2021;М93;6;Продажа;283;212
14461;05.06.2021;М93;8;Поставка;500;48
14462;05.06.2021;М93;9;Поставка;200;83
14463;05.06.2021;М93;11;Продажа;127;242
14464;05.06.2021;М93;13;Продажа;616;60
14465;05.06.2021;М93;18;Поставка;500;54
14466;05.06.2021;М93;19;Поставка;200;178
14467;05.06.2021;М93;20;Поставка;600;107
14468;05.06.2021;М93;21;Поставка;100;171
14469;05.06.2021;М93;21;Продажа;153;250
14470;05.06.2021;М93;23;Поставка;100;600
14471;05.06.2021;М93;34;Поставка;300;110
14472;05.06.2021;М93;35;Поставка;500;53
14473;05.06.2021;М93;38;Продажа;305;81
14474;05.06.2021;М93;40;Поставка;100;184
14475;05.06.2021;М93;44;Продажа;260;73
14476;05.06.2021;М93;45;Поставка;50;44
14477;05.06.2021;М93;47;Поставка;100;564
14478;05.06.2021;М93;48;Поставка;300;101
14479;05.06.2021;М93;55;Поставка;300;39
14480;05.06.2021;М93;59;Продажа;197;230
14481;05.06.2021;М94;4;Поставка;100;15
14482;05.06.2021;М94;5;Поставка;500;37
14483;05.06.2021;М94;6;Продажа;204;205
14484;05.06.2021;М94;13;Продажа;466;56
14485;05.06.2021;М94;15;Поставка;200;56
14486;05.06.2021;М94;18;Продажа;606;77
14487;05.06.2021;М94;22;Поставка;40;403
14488;05.06.2021;М94;23;Продажа;118;710
